date,sales,date,Year,Month,Year_month,Weekday,Day,ret_1,ret_2,ret_7,dcoilwtico
2014-10-01,79373.82303500001,2014-10-01,2014,10,2014-10,Wednesday,1,56431.2340017,60507.435,65136.13501,90.74
2014-10-02,58034.745989999996,2014-10-02,2014,10,2014-10,Thursday,2,79373.82303500001,56431.2340017,47838.922042,91.02
2014-10-03,69998.198005,2014-10-03,2014,10,2014-10,Friday,3,58034.745989999996,79373.82303500001,58120.965970000005,89.76
2014-10-04,73736.74900000001,2014-10-04,2014,10,2014-10,Saturday,4,69998.198005,58034.745989999996,64373.357992000005,90.33
2014-10-05,72180.175969,2014-10-05,2014,10,2014-10,Sunday,5,73736.74900000001,69998.198005,69929.401,90.33
2014-10-06,66357.08702,2014-10-06,2014,10,2014-10,Monday,6,72180.175969,73736.74900000001,60507.435,90.33
2014-10-07,57810.26401,2014-10-07,2014,10,2014-10,Tuesday,7,66357.08702,72180.175969,56431.2340017,88.89
2014-10-08,65016.46803,2014-10-08,2014,10,2014-10,Wednesday,8,57810.26401,66357.08702,79373.82303500001,87.29
2014-10-09,53378.612991,2014-10-09,2014,10,2014-10,Thursday,9,65016.46803,57810.26401,58034.745989999996,85.76
2014-10-10,60003.825079999995,2014-10-10,2014,10,2014-10,Friday,10,53378.612991,65016.46803,69998.198005,85.87
2014-10-11,58049.39805,2014-10-11,2014,10,2014-10,Saturday,11,60003.825079999995,53378.612991,73736.74900000001,85.73
2014-10-12,69256.40304,2014-10-12,2014,10,2014-10,Sunday,12,58049.39805,60003.825079999995,72180.175969,85.73
2014-10-13,68546.795002,2014-10-13,2014,10,2014-10,Monday,13,69256.40304,58049.39805,66357.08702,85.73
2014-10-14,57380.181022000004,2014-10-14,2014,10,2014-10,Tuesday,14,68546.795002,69256.40304,57810.26401,81.72
2014-10-15,74319.431018,2014-10-15,2014,10,2014-10,Wednesday,15,57380.181022000004,68546.795002,65016.46803,81.82
2014-10-16,55917.603,2014-10-16,2014,10,2014-10,Thursday,16,74319.431018,57380.181022000004,53378.612991,82.33
2014-10-17,62353.865055,2014-10-17,2014,10,2014-10,Friday,17,55917.603,74319.431018,60003.825079999995,82.8
2014-10-18,73919.00700099999,2014-10-18,2014,10,2014-10,Saturday,18,62353.865055,55917.603,58049.39805,82.76
2014-10-19,77634.64098,2014-10-19,2014,10,2014-10,Sunday,19,73919.00700099999,62353.865055,69256.40304,82.76
2014-10-20,67776.36,2014-10-20,2014,10,2014-10,Monday,20,77634.64098,73919.00700099999,68546.795002,82.76
2014-10-21,56830.10899000001,2014-10-21,2014,10,2014-10,Tuesday,21,67776.36,77634.64098,57380.181022000004,83.25
2014-10-22,68167.388,2014-10-22,2014,10,2014-10,Wednesday,22,56830.10899000001,67776.36,74319.431018,80.52
2014-10-23,51442.20708,2014-10-23,2014,10,2014-10,Thursday,23,68167.388,56830.10899000001,55917.603,82.81
2014-10-24,55548.454996,2014-10-24,2014,10,2014-10,Friday,24,51442.20708,68167.388,62353.865055,81.27
2014-10-25,68146.18099,2014-10-25,2014,10,2014-10,Saturday,25,55548.454996,51442.20708,73919.00700099999,81.26
2014-10-26,75441.569961,2014-10-26,2014,10,2014-10,Sunday,26,68146.18099,55548.454996,77634.64098,81.26
2014-10-27,62745.505962,2014-10-27,2014,10,2014-10,Monday,27,75441.569961,68146.18099,67776.36,81.26
2014-10-28,54106.683017999996,2014-10-28,2014,10,2014-10,Tuesday,28,62745.505962,75441.569961,56830.10899000001,81.36
2014-10-29,65932.719,2014-10-29,2014,10,2014-10,Wednesday,29,54106.683017999996,62745.505962,68167.388,82.25
2014-10-30,47962.014048,2014-10-30,2014,10,2014-10,Thursday,30,65932.719,54106.683017999996,51442.20708,81.06
2014-10-31,60831.396995,2014-10-31,2014,10,2014-10,Friday,31,47962.014048,65932.719,55548.454996,80.53
2014-11-01,74225.136957,2014-11-01,2014,11,2014-11,Saturday,1,60831.396995,47962.014048,68146.18099,78.77
2014-11-02,53402.339001,2014-11-02,2014,11,2014-11,Sunday,2,74225.136957,60831.396995,75441.569961,78.77
2014-11-03,77578.432934,2014-11-03,2014,11,2014-11,Monday,3,53402.339001,74225.136957,62745.505962,78.77
2014-11-04,71245.495997,2014-11-04,2014,11,2014-11,Tuesday,4,77578.432934,53402.339001,54106.683017999996,77.15
2014-11-05,79535.7240295,2014-11-05,2014,11,2014-11,Wednesday,5,71245.495997,77578.432934,65932.719,78.71
2014-11-06,57803.80299999999,2014-11-06,2014,11,2014-11,Thursday,6,79535.7240295,71245.495997,47962.014048,77.87
2014-11-07,65650.015984,2014-11-07,2014,11,2014-11,Friday,7,57803.80299999999,79535.7240295,60831.396995,78.71
2014-11-08,72163.98199999999,2014-11-08,2014,11,2014-11,Saturday,8,65650.015984,57803.80299999999,74225.136957,77.43
2014-11-09,77319.23000000001,2014-11-09,2014,11,2014-11,Sunday,9,72163.98199999999,65650.015984,53402.339001,77.43
2014-11-10,64582.647037999996,2014-11-10,2014,11,2014-11,Monday,10,77319.23000000001,72163.98199999999,77578.432934,77.43
2014-11-11,56321.138014,2014-11-11,2014,11,2014-11,Tuesday,11,64582.647037999996,77319.23000000001,71245.495997,77.85
2014-11-12,67715.309,2014-11-12,2014,11,2014-11,Wednesday,12,56321.138014,64582.647037999996,79535.7240295,77.16
2014-11-13,48838.124004,2014-11-13,2014,11,2014-11,Thursday,13,67715.309,56321.138014,57803.80299999999,74.13
2014-11-14,61182.3649,2014-11-14,2014,11,2014-11,Friday,14,48838.124004,67715.309,65650.015984,75.91
2014-11-15,72536.194008,2014-11-15,2014,11,2014-11,Saturday,15,61182.3649,48838.124004,72163.98199999999,75.64
2014-11-16,79559.05499,2014-11-16,2014,11,2014-11,Sunday,16,72536.194008,61182.3649,77319.23000000001,75.64
2014-11-17,65578.618,2014-11-17,2014,11,2014-11,Monday,17,79559.05499,72536.194008,64582.647037999996,75.64
2014-11-18,58277.118009,2014-11-18,2014,11,2014-11,Tuesday,18,65578.618,79559.05499,56321.138014,74.55
2014-11-19,65781.37,2014-11-19,2014,11,2014-11,Wednesday,19,58277.118009,65578.618,67715.309,74.55
2014-11-20,52044.48299,2014-11-20,2014,11,2014-11,Thursday,20,65781.37,58277.118009,48838.124004,75.63
2014-11-21,61198.638001,2014-11-21,2014,11,2014-11,Friday,21,52044.48299,65781.37,61182.3649,76.52
2014-11-22,67870.35800000001,2014-11-22,2014,11,2014-11,Saturday,22,61198.638001,52044.48299,72536.194008,75.74
2014-11-23,75629.649004,2014-11-23,2014,11,2014-11,Sunday,23,67870.35800000001,61198.638001,79559.05499,75.74
2014-11-24,65524.668999,2014-11-24,2014,11,2014-11,Monday,24,75629.649004,67870.35800000001,65578.618,75.74
2014-11-25,55943.982969000004,2014-11-25,2014,11,2014-11,Tuesday,25,65524.668999,75629.649004,58277.118009,74.04
2014-11-26,67255.614035,2014-11-26,2014,11,2014-11,Wednesday,26,55943.982969000004,65524.668999,65781.37,73.7
2014-11-27,52744.196970000005,2014-11-27,2014,11,2014-11,Thursday,27,67255.614035,55943.982969000004,52044.48299,65.94
2014-11-28,58386.25289999999,2014-11-28,2014,11,2014-11,Friday,28,52744.196970000005,67255.614035,61198.638001,65.94
2014-11-29,76283.25099999999,2014-11-29,2014,11,2014-11,Saturday,29,58386.25289999999,52744.196970000005,67870.35800000001,68.98
2014-11-30,82061.71897,2014-11-30,2014,11,2014-11,Sunday,30,76283.25099999999,58386.25289999999,75629.649004,68.98
2014-12-01,79139.49706,2014-12-01,2014,12,2014-12,Monday,1,82061.71897,76283.25099999999,65524.668999,68.98
2014-12-02,75684.164982,2014-12-02,2014,12,2014-12,Tuesday,2,79139.49706,82061.71897,55943.982969000004,66.99
2014-12-03,77699.00202,2014-12-03,2014,12,2014-12,Wednesday,3,75684.164982,79139.49706,67255.614035,67.3
2014-12-04,58862.252010000004,2014-12-04,2014,12,2014-12,Thursday,4,77699.00202,75684.164982,52744.196970000005,66.73
2014-12-05,72562.54001,2014-12-05,2014,12,2014-12,Friday,5,58862.252010000004,77699.00202,58386.25289999999,65.89
2014-12-06,77078.86399,2014-12-06,2014,12,2014-12,Saturday,6,72562.54001,58862.252010000004,76283.25099999999,63.13
2014-12-07,79503.46999,2014-12-07,2014,12,2014-12,Sunday,7,77078.86399,72562.54001,82061.71897,63.13
2014-12-08,70987.575,2014-12-08,2014,12,2014-12,Monday,8,79503.46999,77078.86399,79139.49706,63.13
2014-12-09,64995.557010000004,2014-12-09,2014,12,2014-12,Tuesday,9,70987.575,79503.46999,75684.164982,63.74
2014-12-10,78761.990659,2014-12-10,2014,12,2014-12,Wednesday,10,64995.557010000004,70987.575,77699.00202,60.99
2014-12-11,62390.581978,2014-12-11,2014,12,2014-12,Thursday,11,78761.990659,64995.557010000004,58862.252010000004,60.01
2014-12-12,72137.965084,2014-12-12,2014,12,2014-12,Friday,12,62390.581978,78761.990659,72562.54001,57.81
2014-12-13,76966.28502000001,2014-12-13,2014,12,2014-12,Saturday,13,72137.965084,62390.581978,77078.86399,55.96
2014-12-14,86370.74499,2014-12-14,2014,12,2014-12,Sunday,14,76966.28502000001,72137.965084,79503.46999,55.96
2014-12-15,77275.542,2014-12-15,2014,12,2014-12,Monday,15,86370.74499,76966.28502000001,70987.575,55.96
2014-12-16,75315.693,2014-12-16,2014,12,2014-12,Tuesday,16,77275.542,86370.74499,64995.557010000004,55.97
2014-12-17,89191.083,2014-12-17,2014,12,2014-12,Wednesday,17,75315.693,77275.542,78761.990659,56.43
2014-12-18,73663.989087,2014-12-18,2014,12,2014-12,Thursday,18,89191.083,75315.693,62390.581978,54.18
2014-12-19,82203.642979,2014-12-19,2014,12,2014-12,Friday,19,73663.989087,89191.083,72137.965084,56.91
2014-12-20,86328.832931,2014-12-20,2014,12,2014-12,Saturday,20,82203.642979,73663.989087,76966.28502000001,55.25
2014-12-21,89477.46101900001,2014-12-21,2014,12,2014-12,Sunday,21,86328.832931,82203.642979,86370.74499,55.25
2014-12-22,98433.588089,2014-12-22,2014,12,2014-12,Monday,22,89477.46101900001,86328.832931,77275.542,55.25
2014-12-23,106856.36699750001,2014-12-23,2014,12,2014-12,Tuesday,23,98433.588089,89477.46101900001,75315.693,56.78
2014-12-24,86402.134994,2014-12-24,2014,12,2014-12,Wednesday,24,106856.36699750001,98433.588089,89191.083,55.7
2014-12-25,85244.261487,2014-12-25,2014,12,2014-12,Thursday,25,86402.134994,106856.36699750001,73663.989087,54.59
2014-12-26,84086.38798,2014-12-26,2014,12,2014-12,Friday,26,85244.261487,86402.134994,82203.642979,54.59
2014-12-27,63849.428904,2014-12-27,2014,12,2014-12,Saturday,27,84086.38798,85244.261487,86328.832931,53.46
2014-12-28,58769.01698,2014-12-28,2014,12,2014-12,Sunday,28,63849.428904,84086.38798,89477.46101900001,53.46
2014-12-29,74247.81398800001,2014-12-29,2014,12,2014-12,Monday,29,58769.01698,63849.428904,98433.588089,53.46
2014-12-30,84435.36396,2014-12-30,2014,12,2014-12,Tuesday,30,74247.81398800001,58769.01698,106856.36699750001,54.14
2014-12-31,76539.18088,2014-12-31,2014,12,2014-12,Wednesday,31,84435.36396,74247.81398800001,86402.134994,53.45
2015-01-01,61845.992940000004,2015-01-01,2015,1,2015-01,Thursday,1,76539.18088,84435.36396,85244.261487,52.72
2015-01-02,47152.805,2015-01-02,2015,1,2015-01,Friday,2,61845.992940000004,76539.18088,84086.38798,52.72
2015-01-03,50773.84903,2015-01-03,2015,1,2015-01,Saturday,3,47152.805,61845.992940000004,63849.428904,50.05
2015-01-04,59213.276014999996,2015-01-04,2015,1,2015-01,Sunday,4,50773.84903,47152.805,58769.01698,50.05
2015-01-05,56108.275989999995,2015-01-05,2015,1,2015-01,Monday,5,59213.276014999996,50773.84903,74247.81398800001,50.05
2015-01-06,49556.50900399999,2015-01-06,2015,1,2015-01,Tuesday,6,56108.275989999995,59213.276014999996,84435.36396,47.98
2015-01-07,54271.061996000004,2015-01-07,2015,1,2015-01,Wednesday,7,49556.50900399999,56108.275989999995,76539.18088,48.69
2015-01-08,38932.614994,2015-01-08,2015,1,2015-01,Thursday,8,54271.061996000004,49556.50900399999,61845.992940000004,48.8
2015-01-09,43182.583,2015-01-09,2015,1,2015-01,Friday,9,38932.614994,54271.061996000004,47152.805,48.35
2015-01-10,50453.094,2015-01-10,2015,1,2015-01,Saturday,10,43182.583,38932.614994,50773.84903,46.06
2015-01-11,54875.77803,2015-01-11,2015,1,2015-01,Sunday,11,50453.094,43182.583,59213.276014999996,46.06
2015-01-12,45114.352000000006,2015-01-12,2015,1,2015-01,Monday,12,54875.77803,50453.094,56108.275989999995,46.06
2015-01-13,37619.86305,2015-01-13,2015,1,2015-01,Tuesday,13,45114.352000000006,54875.77803,49556.50900399999,45.92
2015-01-14,42786.337017,2015-01-14,2015,1,2015-01,Wednesday,14,37619.86305,45114.352000000006,54271.061996000004,48.49
2015-01-15,36518.23599,2015-01-15,2015,1,2015-01,Thursday,15,42786.337017,37619.86305,38932.614994,46.37
2015-01-16,43711.167005,2015-01-16,2015,1,2015-01,Friday,16,36518.23599,42786.337017,43182.583,48.49
2015-01-17,52370.787970000005,2015-01-17,2015,1,2015-01,Saturday,17,43711.167005,36518.23599,50453.094,46.79
2015-01-18,54834.06796,2015-01-18,2015,1,2015-01,Sunday,18,52370.787970000005,43711.167005,54875.77803,46.79
2015-01-19,46807.822998999996,2015-01-19,2015,1,2015-01,Monday,19,54834.06796,52370.787970000005,45114.352000000006,46.79
2015-01-20,38947.34705,2015-01-20,2015,1,2015-01,Tuesday,20,46807.822998999996,54834.06796,37619.86305,46.79
2015-01-21,43767.042999000005,2015-01-21,2015,1,2015-01,Wednesday,21,38947.34705,46807.822998999996,42786.337017,47.85
2015-01-22,35848.375996999996,2015-01-22,2015,1,2015-01,Thursday,22,43767.042999000005,38947.34705,36518.23599,45.93
2015-01-23,44330.688015,2015-01-23,2015,1,2015-01,Friday,23,35848.375996999996,43767.042999000005,43711.167005,45.26
2015-01-24,50024.811978,2015-01-24,2015,1,2015-01,Saturday,24,44330.688015,35848.375996999996,52370.787970000005,44.8
2015-01-25,49435.927006,2015-01-25,2015,1,2015-01,Sunday,25,50024.811978,44330.688015,54834.06796,44.8
2015-01-26,42789.453022,2015-01-26,2015,1,2015-01,Monday,26,49435.927006,50024.811978,46807.822998999996,44.8
2015-01-27,36915.518018,2015-01-27,2015,1,2015-01,Tuesday,27,42789.453022,49435.927006,38947.34705,45.84
2015-01-28,39101.959000999996,2015-01-28,2015,1,2015-01,Wednesday,28,36915.518018,42789.453022,43767.042999000005,44.08
2015-01-29,32890.247992000004,2015-01-29,2015,1,2015-01,Thursday,29,39101.959000999996,36915.518018,35848.375996999996,44.12
2015-01-30,43993.917984,2015-01-30,2015,1,2015-01,Friday,30,32890.247992000004,39101.959000999996,44330.688015,47.79
2015-01-31,53110.607,2015-01-31,2015,1,2015-01,Saturday,31,43993.917984,32890.247992000004,50024.811978,49.25
2015-02-01,60936.668963,2015-02-01,2015,2,2015-02,Sunday,1,53110.607,43993.917984,49435.927006,49.25
2015-02-02,50879.846996,2015-02-02,2015,2,2015-02,Monday,2,60936.668963,53110.607,42789.453022,49.25
2015-02-03,44499.649981,2015-02-03,2015,2,2015-02,Tuesday,3,50879.846996,60936.668963,36915.518018,53.04
2015-02-04,45002.71603,2015-02-04,2015,2,2015-02,Wednesday,4,44499.649981,50879.846996,39101.959000999996,48.45
2015-02-05,37542.205996,2015-02-05,2015,2,2015-02,Thursday,5,45002.71603,44499.649981,32890.247992000004,50.48
2015-02-06,43548.297999,2015-02-06,2015,2,2015-02,Friday,6,37542.205996,45002.71603,43993.917984,51.66
2015-02-07,48722.31999999999,2015-02-07,2015,2,2015-02,Saturday,7,43548.297999,37542.205996,53110.607,52.99
2015-02-08,48502.789983,2015-02-08,2015,2,2015-02,Sunday,8,48722.31999999999,43548.297999,60936.668963,52.99
2015-02-09,44748.82901,2015-02-09,2015,2,2015-02,Monday,9,48502.789983,48722.31999999999,50879.846996,52.99
2015-02-10,37689.653989,2015-02-10,2015,2,2015-02,Tuesday,10,44748.82901,48502.789983,44499.649981,50.06
2015-02-11,40537.829979999995,2015-02-11,2015,2,2015-02,Wednesday,11,37689.653989,44748.82901,45002.71603,48.8
2015-02-12,37926.187009999994,2015-02-12,2015,2,2015-02,Thursday,12,40537.829979999995,37689.653989,37542.205996,51.17
2015-02-13,47703.694028,2015-02-13,2015,2,2015-02,Friday,13,37926.187009999994,40537.829979999995,43548.297999,52.66
2015-02-14,47821.157,2015-02-14,2015,2,2015-02,Saturday,14,47703.694028,37926.187009999994,48722.31999999999,53.56
2015-02-15,31586.143,2015-02-15,2015,2,2015-02,Sunday,15,47821.157,47703.694028,48502.789983,53.56
2015-02-16,32992.962006999995,2015-02-16,2015,2,2015-02,Monday,16,31586.143,47821.157,44748.82901,53.56
2015-02-17,38692.876013,2015-02-17,2015,2,2015-02,Tuesday,17,32992.962006999995,31586.143,37689.653989,53.56
2015-02-18,49812.15599,2015-02-18,2015,2,2015-02,Wednesday,18,38692.876013,32992.962006999995,40537.829979999995,52.13
2015-02-19,42079.903007999994,2015-02-19,2015,2,2015-02,Thursday,19,49812.15599,38692.876013,37926.187009999994,51.12
2015-02-20,45973.840008,2015-02-20,2015,2,2015-02,Friday,20,42079.903007999994,49812.15599,47703.694028,49.95
2015-02-21,48516.640020000006,2015-02-21,2015,2,2015-02,Saturday,21,45973.840008,42079.903007999994,47821.157,49.56
2015-02-22,50630.418999,2015-02-22,2015,2,2015-02,Sunday,22,48516.640020000006,45973.840008,31586.143,49.56
2015-02-23,43458.39497,2015-02-23,2015,2,2015-02,Monday,23,50630.418999,48516.640020000006,32992.962006999995,49.56
2015-02-24,38724.346,2015-02-24,2015,2,2015-02,Tuesday,24,43458.39497,50630.418999,38692.876013,48.48
2015-02-25,40368.327979999995,2015-02-25,2015,2,2015-02,Wednesday,25,38724.346,43458.39497,49812.15599,50.25
2015-02-26,34113.373999999996,2015-02-26,2015,2,2015-02,Thursday,26,40368.327979999995,38724.346,42079.903007999994,47.65
2015-02-27,42132.543009999994,2015-02-27,2015,2,2015-02,Friday,27,34113.373999999996,40368.327979999995,45973.840008,49.84
2015-02-28,48268.971011999995,2015-02-28,2015,2,2015-02,Saturday,28,42132.543009999994,34113.373999999996,48516.640020000006,49.59
2015-03-01,59855.31208999999,2015-03-01,2015,3,2015-03,Sunday,1,48268.971011999995,42132.543009999994,50630.418999,49.59
2015-03-02,49678.01801,2015-03-02,2015,3,2015-03,Monday,2,59855.31208999999,48268.971011999995,43458.39497,49.59
2015-03-03,44211.04603,2015-03-03,2015,3,2015-03,Tuesday,3,49678.01801,59855.31208999999,38724.346,50.43
2015-03-04,49261.325999,2015-03-04,2015,3,2015-03,Wednesday,4,44211.04603,49678.01801,40368.327979999995,51.53
2015-03-05,37509.353999,2015-03-05,2015,3,2015-03,Thursday,5,49261.325999,44211.04603,34113.373999999996,50.76
2015-03-06,45281.773000999994,2015-03-06,2015,3,2015-03,Friday,6,37509.353999,49261.325999,42132.543009999994,49.61
2015-03-07,50739.76303,2015-03-07,2015,3,2015-03,Saturday,7,45281.773000999994,37509.353999,48268.971011999995,49.95
2015-03-08,50444.140980000004,2015-03-08,2015,3,2015-03,Sunday,8,50739.76303,45281.773000999994,59855.31208999999,49.95
2015-03-09,47218.373,2015-03-09,2015,3,2015-03,Monday,9,50444.140980000004,50739.76303,49678.01801,49.95
2015-03-10,43729.0130043,2015-03-10,2015,3,2015-03,Tuesday,10,47218.373,50444.140980000004,44211.04603,48.42
2015-03-11,44054.34,2015-03-11,2015,3,2015-03,Wednesday,11,43729.0130043,47218.373,49261.325999,48.06
2015-03-12,36945.8120195,2015-03-12,2015,3,2015-03,Thursday,12,44054.34,43729.0130043,37509.353999,47.12
2015-03-13,41806.48502000001,2015-03-13,2015,3,2015-03,Friday,13,36945.8120195,44054.34,45281.773000999994,44.88
2015-03-14,48937.913,2015-03-14,2015,3,2015-03,Saturday,14,41806.48502000001,36945.8120195,50739.76303,43.93
2015-03-15,50052.03398000001,2015-03-15,2015,3,2015-03,Sunday,15,48937.913,41806.48502000001,50444.140980000004,43.93
2015-03-16,45188.074985,2015-03-16,2015,3,2015-03,Monday,16,50052.03398000001,48937.913,47218.373,43.93
2015-03-17,41217.893044,2015-03-17,2015,3,2015-03,Tuesday,17,45188.074985,50052.03398000001,43729.0130043,43.39
2015-03-18,43979.02599,2015-03-18,2015,3,2015-03,Wednesday,18,41217.893044,45188.074985,44054.34,44.63
2015-03-19,34376.089009999996,2015-03-19,2015,3,2015-03,Thursday,19,43979.02599,41217.893044,36945.8120195,44.02
2015-03-20,46058.114971,2015-03-20,2015,3,2015-03,Friday,20,34376.089009999996,43979.02599,41806.48502000001,46.0
2015-03-21,46206.488990000005,2015-03-21,2015,3,2015-03,Saturday,21,46058.114971,34376.089009999996,48937.913,47.4
2015-03-22,48240.08792,2015-03-22,2015,3,2015-03,Sunday,22,46206.488990000005,46058.114971,50052.03398000001,47.4
2015-03-23,43886.886949,2015-03-23,2015,3,2015-03,Monday,23,48240.08792,46206.488990000005,45188.074985,47.4
2015-03-24,38105.565002,2015-03-24,2015,3,2015-03,Tuesday,24,43886.886949,48240.08792,41217.893044,47.03
2015-03-25,42071.803966,2015-03-25,2015,3,2015-03,Wednesday,25,38105.565002,43886.886949,43979.02599,48.75
2015-03-26,34342.258002,2015-03-26,2015,3,2015-03,Thursday,26,42071.803966,38105.565002,34376.089009999996,51.41
2015-03-27,42663.960004,2015-03-27,2015,3,2015-03,Friday,27,34342.258002,42071.803966,46058.114971,48.83
2015-03-28,47996.8200205,2015-03-28,2015,3,2015-03,Saturday,28,42663.960004,34342.258002,46206.488990000005,48.66
2015-03-29,47114.50003,2015-03-29,2015,3,2015-03,Sunday,29,47996.8200205,42663.960004,48240.08792,48.66
